line id verse number,arabic text,english translation text
,وَلَمْ تُلْبِسْكَ ٱلْمُدْلَهِمَّاتُ مِنْ ثِيَابِهَا,nor could its murky clothes dress You.
,وَاَشْهَدُ اَنَّكَ مِنْ دَعَائِمِ ٱلدِّينِ,"I also bear witness that
You are one of the
mainstays of the religion,"
,وَاَرْكَانِ ٱلْمُسْلِمِينَ,"the supports of Muslims,"
,وَمَعْقِلِ ٱلْمُؤْمِنِينَ,and the haven of the believers.
,وَاَشْهَدُ اَنَّكَ ٱلإِمَامُ ٱلْبَرُّ ٱلتَّقِيُّ,"I also bear witness that
You are the God-fearing, pious,"
,ٱلرَّضِيُّ ٱلزَّكِيُّ,"pleased, immaculate,"
,ٱلْهَادِي ٱلْمَهْدِيُّ,"guide, and well-guided Imam."
,وَاَشْهَدُ اَنَّ ٱلاَئِمَّةَ مِنْ وُلْدِكَ كَلِمَةُ ٱلتَّقْوَىٰ,"And I bear witness that the Imams from Your progeny are the spokesmen of piety,"
,وَاَعْلاَمُ ٱلْهُدَىٰ,"the signs of guidance,"
,وَٱلْعُرْوَةُ ٱلْوُثْقَىٰ,"the firmest handle of Islam,"
,وَٱلْحُجَّةُ علىٰ اَهْلِ ٱلدُّنْيَا,and the decisive Argument against the inhabitants of the world.
,وَاَشْهَدُ اَنِّي بِكُمْ مُؤْمِنٌ وَبِإِيَابِكُمْ,"I also bear witness that
I believe in You all and in Your Return,"
,مُوقِنٌ بِشَرَايِعِ دِينِي وَخَوَاتِيمِ عَمَلِي,"I have full confidence in the laws of my religion and in the seals of my deeds,"
,وَقَلْبِي لِقَلْبِكُمْ سِلْمٌ,"my heart is at peace with You all,"
,وَاَمْرِي لاَمْرِكُمْ مُتَّبِعٌ,"all my affairs are based on Your commands,"
,وَنُصْرَتِي لَكُمْ مُعَدَّةٌ,"and my support for You
all is already all set"
,حَتَّىٰ يَاِذَنَ اللَّهُ لَكُمْ,until Allah permits You.
,فَمَعَكُمْ مَعَكُمْ,"So, I am with You.
I am with You,"
,لاَ مَعَ عَدُوِّكُمْ,not with Your enemies.
,صَلَوَاتُ ٱللَّهِ عَلَيْكُمْ,"Allah’s blessings be upon You,"
,وَعَلَىٰ اَرْوَاحِكُمْ وَاَجْسَادِكُمْ,"upon Your souls, upon Your bodies,"
,وَشَاهِدِكُمْ وَغَائِبِكُمْ,"upon the present and the absent from You,"
,وَظَاهِرِكُمْ وَبَاطِنِكُمْ,and upon the apparent and the invisible from You.
,آمِينَ رَبَّ ٱلْعَالَمِينَ,"Respond to us, O Lord
of the Worlds."
