line id verse number,arabic text,english translation text
,وَصَفْوَةَ مَنِ ٱصْطَفَيْتَهُ,"the best of all those whom You selected,"
,وَاَفْضَلَ مَنِ ٱجْتَبَيْتَهُ,"the most favourite of all those whom You pointed out,"
,وَاَكْرَمَ مَنِ ٱعْتَمَدْتَهُ,and the noblest of all those on whom You decided.
,قَدَّمْتَهُ عَلَىٰ اَنْبِيَائِكَ,"So, You preferred him to Your prophets,"
,وَبَعَثْتَهُ إِلَىٰ ٱلثَّقَلَيْنِ مِنْ عِبَادِكَ,"sent him to the two dependents (men and jinn) from Your servants,"
,وَاَوْطَاَتَهُ مَشَارِقَكَ وَمَغَارِبَكَ,"enabled him to tread on the east and the west of Your lands,"
,وَسَخَّرْتَ لَهُ ٱلْبُرَاقَ,"made subservient to him the Buraq (the celestial sumpter),"
,وَعَرَجْتَ بِرُوْحِهِ إِلَىٰ سَمَائِكَ,"raised his soul to Your heavens,"
,وَاَوْدَعْتَهُ عِلْمَ مَا كَانَ,and entrusted with him the knowledge of whatever passed
,وَمَا يَكُونُ إِلَىٰ ٱنْقِضَاءِ خَلْقِكَ,and whatever shall come to pass up to the extinction of Your creatures.
,ثُمَّ نَصَرْتَهُ بِٱلرُّعْبِ,You then granted him victory by means of awe & majesty
,وَحَفَفْتَهُ بِجَبْرَئِيلَ وَمِيكَائِيلَ,ordered (Archangels) Gabriel and Michael
,وَٱلْمُسَوِّمِينَ مِنْ مَلاَئِكَتِكَ,"as well as the marked angels to surround him,"
,وَوَعَدْتَهُ اَنْ تُظْهِرَ دِينَهُ عَلَىٰ ٱلدِّينِ كُلِّهِ,and promised him to make his faith prevail all other faiths
,وَلَوْ كَرِهَ ٱلْمُشْرِكُونَ,however much the polytheists may be averse.
,وَذٰلِكَ بَعْدَ اَنْ بَوَّاَتَهُ مُبَوَّاَ صِدْقٍ مِنْ اَهْلِهِ,"You did all that after You had settled him in an honest position among his people,"
,وَجَعَلْتَ لَهُ وَلَهُمْ اَوَّلَ بَيْتٍ,made for him and them the first house
,وُضِعَ لِلنَّاسِ لَلَّذي بِبَكَّةَ,"ever located for the people; that is the house in Bakkah,"
,مُبَارَكاً وَهُدىًٰ لِلْعَالَمينَ,blessed and guidance for the worlds.
,فِيهِ آيَاتٌ بَيِّنَاتٌ,"In it, there are clear-cut proofs."
,مَقَامُ إِبْرَاهِيمَ,"It is the standing-place of Abraham,"
,وَمَنْ دَخَلَهُ كَانَ آمِناً,and whoever enters it will be secured.
,وَقُلْتَ إِنَّمَا يُرِيدُ ٱللَّهُ لِيُذْهِبَ عَنْكُمُ ٱلرِّجْسَ,"You also said, “Allah only desires to keep away the uncleanness from you,"
,اَهْلَ ٱلْبَيْتِ,"O people of the House,"
,وَيُطَهِّرَكُمْ تَطْهِيراً,and to purify you a thorough purifying.”
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّد,O Allah bless Muhammad and the family of Muhammad.
,ثُمَّ جَعَلْتَ اَجْرَ مُحَمَّدٍ,"You then decided the reward of Muhammad,"
,صَلَوَاتُكَ عَلَيْهِ وَآلِهِ,"Your blessings be upon him and his Household,"
,مَوَدَّتَهُمْ فِي كِتَابِكَ,to be the love for them; as in Your Book
,فَقُلْتَ قُلْ لاَ اَسْاَلُكُمْ عَلَيْهِ اَجْراً,"You said, “Say: I do not ask of you any reward for it"
,إِلاَّ ٱلْمَوَدَّةَ فِي ٱلْقُرْبَىٰ,but love for my near relatives.”
,وَقُلْتَ مَا سَاَلْتُكُمْ مِنْ اَجْرٍ فَهُوَ لَكُمْ,"You also said, “Whatever reward I have asked of you, that is only for yourselves.”"
,وَقُلْتَ مَا اَسْاَلُكُمْ عَلَيْهِ مِنْ اَجْرٍ,"You also said, “I do not ask you aught in return"
,إِلاَّ مَنْ شَاءَ اَنْ يَتَّخِذَ إِلَىٰ رَبِّهِ سَبِيلاَ,"except that he who wills, may take the way to his Lord.”"
,فَكَانُوٱ هُمُ ٱلسَّبِيلَ إِلَيْكَ,They (i.e. the Prophet’s Household) have therefore been the way to You
,وَٱلْمَسْلَكَ إِلَىٰ رِضْوَانِكَ,and the course to Your pleasure.
,فَلَمَّا ٱنْقَضَتْ اَيَّامُهُ,"When his (i.e. the Prophet) days passed,"
,اَقَامَ وَلِيَّهُ عَلِيَّ بْنَ اَبِي طَالِبٍ,"he appointed as successor his vicegerent Ali the son of Abu-Talib,"
,صَلَوَاتُكَ عَلَيْهِمَا وَآلِهِمَا هَادِياً,"Your blessings be upon both of them and their Household,"
,إِذْ كَانَ هُوَ ٱلْمُنْذِرَ,because he (the Prophet) was the warner
,وَلِكُلِّ قَوْمٍ هَادٍ,and Ali was the guide for every people.
,فَقَالَ وَٱلْمَلَاُ اَمَامَهُ,"So, he (the Prophet) said in the presence of the people,"
,مَنْ كُنْتُ مَوْلاَهُ,"“As for each one who has taken me as his master,"
,فَعَلِيٌّ مَوْلاَهُ,Ali is now his master.
,اَللَّهُمَّ وَالِ مَنْ وَالاَهُ,"O Allah, guard any one who is loyal to Ali,"
,وَعَادِ مَنْ عَادَاهُ,"be the enemy of any one who antagonizes him,"
,وَٱنْصُرْ مَنْ نَصَرَهُ,"support any one who supports him,"
,وَٱخْذُلْ مَنْ خَذَلَهُ,and disappoint any one who disappoints him.”
,وَقَالَ:مَنْ كُنْتُ اَنَا نَبِيَّهُ فَعَلِيٌّ اَمِيرُهُ,"He also said, “As for any one who has considered me as his Prophet, Ali is now his commander.”"
,وَقَالَ: اَنَا وَعَلِيٌّ مِنْ شَجَرَةٍ وَاحِدَةٍ,"He also said, “Ali and I are of the same tree,"
,وَسَائِرُ ٱلنَّاسِ مِنْ شَجَرٍ شَتَّىٰ,while all the other peoples are from various trees.”
,وَاَحَلَّهُ مَحَلَّ هَارُونَ مِنْ مُوسَىٰ,"He endued him (i.e. Ali) with the position thatProphet Haroon had with regard to Prophet Moses,"
,فَقَالَ لَهُ: اَنْتَ مِنِّي بِمَنْزِلَةِ هَارُونَ مِنْ مُوسَىٰ,"saying, “Your position to me is as same as Haroon’s position to Moses (in every thing)"
,إِلاَّ اَنَّهُ لاَ نَبِيَّ بَعْدِي,except that there shall be no prophet after me.”
,وَزَوَّجَهُ ٱبْنَتَهُ سَيِّدَةَ نِسَاءِ ٱلْعَالَمِينَ,He gave him in marriage his daughter the doyenne of the women of the worlds.
,وَاَحَلَّ لَهُ مِنْ مَسْجِدِهِ مَا حَلَّ لَهُ,He allowed him (alone) to do whatever he himself is allowed to do in his Mosque.
,وَسَدَّ ٱلاَبْوَابَ إِلاَّ بَابَهُ,He closed all the doors (to the Mosque) except his (i.e. Ali) door.
,ثُمَّ اَوْدَعَهُ عِلْمَهُ وَحِكْمَتَهُ,"He then entrusted with him his knowledge and his wisdom,"
,فَقَالَ: اَنَا مَدِينَةُ ٱلْعِلْمِ,"saying, “I am the city of knowledge,"
,وَعَلِيٌّ بَابُهَا,and Ali is its door.
,فَمَنْ اَرَادَ ٱلْمَدِينَةَ وَٱلْحِكْمَةَ,"So, whoever wants this city and wisdom,"
,فَلْيَاَتِهَا مِنْ بَابِهَا,must come to it from its door.”
,ثُمَّ قَالَ: اَنْتَ اَخِي وَوَصِيِّي وَوَارِثِي,"He then said (to Ali), “You are my brother, successor, and inheritor."
,لَحْمُكَ مِنْ لَحْمِي,"Your flesh is part of my flesh,"
,وَدَمُكَ مِنْ دَمِي,"your blood is part of my blood,"
,وَسِلْمُكَ سِلْمِي,"your peace is my peace,"
,وَحَرْبُكَ حَرْبِي,"your war is my war,"
,وَٱلإِيـمَانُ مُخَالِطٌ لَحْمَكَ وَدَمَكَ,and faith is mixed with your flesh and blood
,كَمَا خَالَطَ لَحْمِي وَدَمِي,as same as it is mixed with my flesh and blood.
,وَاَنْتَ غَداً عَلَىٰ الْحَوْضِ خَلِيفَتِي,"On the morrow, you shall be my vicegerent on the (Divine) Pond."
,وَاَنْتَ تَقْضِي دَيْنِي,You also settle my debts
,وَتُنْجِزُ عِدَاتِي,and fulfill my commitments.
,وَشِيعَتُكَ عَلَىٰ مَنَابِرَ مِنْ نُورٍ,"Your Shi`ah (i.e. adherents) shall be on pulpits of light,"
,مُبْيَضَّةً وُجُوهُهُمْ حَوْلِي فِي ٱلْجَنَّةِ,"white-faced, around me in Paradise."
,وَهُمْ جِيرَانِي,They are my neighbors (therein).
,وَلَوْلاَ اَنْتَ يَا عَلِيُّ,"Were it not for you Ali,"
,لَمْ يُعْرَفِ ٱلْمُؤْمِنُونَ بَعْدِي,true believers would not be recognized after me.”
,وَكَانَ بَعْدَهُ هُدىٰ مِنَ ٱلضَّلاَلِ,"Hence, he (i.e. Ali), after the Prophet, was true guidance against straying off,"
,وَنُوراً مِنَ ٱلْعَمَىٰ,"light against blindness,"
,وَحَبْلَ ٱللَّهِ ٱلْمَتِينَ,"the firmest rope of Allah,"
,وَصِرَاطَهُ ٱلْمُسْتَقِيمَ,and His straight path.
,لاَ يُسْبَقُ بِقَرَابَةٍ فِي رَحِمٍ,None would precede him in blood relation (with the Prophet)
,وَلاَ بِسَابِقَةٍ فِي دِينٍ,"or any priority in a religious affair,"
,وَلاَ يُلْحَقُ فِي مَنْقَبَةٍ مِنْ مَنَاقِبِهِ,and none would ever match him in any item of virtue.
,يَحْذُو حَذْوَ ٱلرَّسُولِ,"He patterned after the Messenger,"
,صَلَّىٰ ٱللَّهُ عَلَيْهِمَا وَآلِهِمَا,may Allah’s blessings be upon both of them and their Household.
,وَيُقَاتِلُ عَلَىٰ ٱلتَّاَوِيلِ,He fought for the sake of true interpretation (of the Qur'an).
,وَلاَ تَاَخُذُهُ فِي ٱللَّهِ لَوْمَةُ لاَئِمٍ,The blame of any blamer would never stop him from doing anything for the sake of Allah.
,قَدْ وَتَرَ فِيهِ صَنَادِيدَ ٱلْعَرَبِ,"He thus exterminated the villains of the Arabs,"
,وَقَتَلَ اَبْطَالَهُمْ,"killed their heroes,"
,وَنَاوَشَ ذُؤْبَانَهُمْ,and eradicated their ferocious fighters.
,فَاَوْدَعَ قُلُوبَهُمْ اَحْقَاداً,He therefore filled in their hearts with malice
,بَدْرِيَّةً وَخَيْبَرِيَّةً وَحُنَيْنِيَّةً وَغَيْرَهُنَّ,"from the battles of Badr, Khaybar, and Hunayn as well as others."
,فَاَضَبَّتْ عَلَىٰ عَدَاوَتِهِ,"Therefore, they clang inseparably to opposing him"
,وَاَكَبَّتْ عَلَىٰ مُنَابَذَتِهِ,and attached upon dissenting him
,حَتَّىٰ قَتَلَ ٱلنَّاكِثِينَ وَٱلْقَاسِطِينَ وَٱلْمَارِقِينَ,"until he had to kill the preachers, the unjust, and the apostates."
,وَلَمَّا قَضَىٰ نَحْبَهُ,When he passed away
,وَقَتَلَهُ اَشْقَىٰ ٱلآخِرِينَ يَتْبَعُ اَشْقَىٰ ٱلاَوَّلِينَ,"and he was killed by the most miserable of all of the late generations who will be attached to the most miserable of the past generations,"
,لَمْ يُمْتَثَلْ اَمْرُ رَسُولِ ٱللَّهِ,"the decree of Allah’s Messenger,"
,صَلَّىٰ ٱللَّهُ عَلَيْهِ وَآلِهِ,"may Allah bless him and his Household,"
,فِي ٱلْهَادِينَ بَعْدَ ٱلْهَادِينَ,about the leadership of the successive guiding ones was not carried out;
,وَٱلاَمَّةُ مُصِرَّةٌ عَلَىٰ مَقْتِهِ,"rather, the people insisted on detesting him"
,مُجْتَمِعَةٌ عَلَىٰ قَطِيعَةِ رَحِمِهِ,and agreed unanimously on rupturing their relations with him
,وَإِقْصَاءِ وُلْدِهِ,"and moving away his descendants (from leadership),"
,إِلاَّ ٱلْقَلِيلَ مِمَّنْ وَفَىٰ لِرِعَايَةِ ٱلْحَقِّ فِيهِمْ,except for a few ones who fulfilled the duty of observing their rights.
,فَقُتِلَ مَنْ قُتِلَ,"Many (of Ali’s descendants) were therefore slain,"
,وَسُبِيَ مَنْ سُبِيَ,"many others were taken as captives,"
,وَاَقْصِيَ مَنْ اُقْصِيَ,and many others were banished.
,وَجَرَىٰ ٱلْقَضَاءُ لَهُمْ,Decrees were thus applied to them
,بِمَا يُرْجَىٰ لَهُ حُسْنُ ٱلْمَثُوبَةِ,in a form expected to grant them excellent reward for that.
,إِذْ كَانَتِ ٱلاَرْضُ لِلَّهِ,"Verily, the earth is Allah’s;"
,يُورِثُهَا مَنْ يَشَاءُ مِنْ عِبَادِهِ,He gives it in inheritance to whomever of His servants that He wishes;
,وَٱلْعَاقِبَةُ لِلْمُتَّقِينَ,and the end result shall be for the pious.
,وَسُبْحَانَ رَبِّنَا,All glory be to our Lord.
,إِنْ كَانَ وَعْدُ رَبِّنَا لَمَفْعُولاَ,"Most certainly, the promise of our Lord shall come to pass."
,وَلَنْ يُخْلِفَ ٱللَّهُ وَعْدَهُ,Allah shall never fail to fulfill His promise.
,وَهُوَ ٱلْعَزِيزُ ٱلْحَكِيمُ,"He is the Almighty, the All-wise."
,فَعَلَىٰ ٱلاَطَائِبِ مِنْ اَهْلِ بَيْتِ مُحَمَّد وَعَلِيٍّ,"For the immaculate ones from the household of Muhammad and Ali,"
,صَلَّىٰ ٱللَّهُ عَلَيْهِمَا وَآلِهِمَا,"may Allah bless both of them and their household,"
,فَلْيَبْكِ ٱلْبَاكُونَ,let weepers weep.
,وَإِيَّاهُمْ فَلْيَنْدُبِ ٱلنَّادِبُونَ,"For them too, let lamenters lament."
,وَلِمِثْلِهِمْ فَلْتَذْرِفِ ٱلدُّمُوعُ,"For the like of them, let tears be shed,"
,وَلْيَصْرُخِ ٱلصَّارِخُونَ,"screamers scream,"
,وَيَضِجَّ ٱلضَّاجُّونَ,"yellers yell,"
,وَيَعِجَّ ٱلْعَاجُّوَنَ,and wailers wail.
,اَيْنَ ٱلْحَسَنُ اَيْنَ ٱلْحُسَيْنُ,Where is Al-Hasan? Where is Al-Husayn?
,اَيْنَ اَبْنَاءُ ٱلْحُسَيْنِ,Where are the sons of Al-Husayn;
,صَالِحٌ بَعْدَ صَالِحٍ,"a virtuous one after another,"
,وَصَادِقٌ بَعْدَ صَادِقٍ,and a veracious one after another?
,اَيْنَ ٱلسَّبِيلُ بَعْدَ ٱلسَّبِيلِ,Where is the course (to Allah) after a course?
,اَيْنَ ٱلْخِيَرَةُ بَعْدَ ٱلْخِيَرَةِ,Where is the best after the best?
,اَيْنَ ٱلشُّمُوسُ ٱلطَّالِعَةُ,Where are the rising suns?
,اَيْنَ ٱلاَقْمَارُ ٱلْمُنِيرَةُ,Where are the shining moons?
,اَيْنَ ٱلاَنْجُمُ ٱلزَّاهِرَةُ,Where are the brilliant stars?
,اَيْنَ اَعْلاَمُ ٱلدِّينِ,Where are the authorities of the religion
,وَقَوَاعِدُ ٱلْعِلْمِ,and the foundations of knowledge?
,اَيْنَ بَقِيَّةُ ٱللَّهِ,Where is the left by Allah
,ٱلَّتِي لاَ تَخْلُو مِنَ ٱلْعِتْرَةِ ٱلْهَادِيةِ,that is always represented by individuals from the guiding (Prophetic) offspring?
,اَينَ ٱلْمُعَدُّ لِقَطْعِ دَابِرِ ٱلظَّلَمَةِ,Where is the one prepared for cutting off the roots of the wrongdoers?
,اَيْنَ ٱلْمُنْتَظَرُ لإِقَامَةِ ٱلاَمْتِ وَٱلعِوَجِ,Where is the one awaited for mending every unevenness and crookedness?
,اَيْنَ ٱلْمُرْتَجىٰ لإِزَالَةِ ٱلْجَوْرِ وَٱلْعُدْوَانِ,Where is the one hoped for removing oppression and aggression?
,اَيْنَ ٱلْمُدَّخَرُ لِتَجْدِيدِ ٱلْفَرَائِضِ وَٱلسُّنَنِ,Where is the one spared for refreshing the duties and traditions?
,اَيْنَ ٱلْمُتَخَيَّرُ لإِعَادَةِ ٱلْمِلَّةِ وَٱلشَّرِيعَةِ,Where is the one chosen for restoring the faith and the code of law?
,اَيْنَ ٱلْمُؤَمَّلُ لإِحْيَاءِ ٱلْكِتَابِ وَحُدُودِهِ,Where is the one expected to restore to life the Book and its provisions?
,اَيْنَ مُحْيِي مَعَالِمِ ٱلدِّينِ وَاَهْلِهِ,Where is the reviver of the elements of the religion and its people?
,اَيْنَ قَاصِمُ شَوْكَةِ ٱلْمُعْتَدِينَ,Where is the one shattering the arms of the aggressors?
,اَيْنَ هَادِمُ اَبْنِيَةِ ٱلشِّرْكِ وَٱلنِّفَاقِ,Where is the one demolishing the edifices of polytheism and hypocrisy?
,اَيْنَ مُبِيدُ اَهْلِ ٱلْفُسُوقِ,"Where is the one annihilating the people of wickedness,"
,وَٱلْعِصْيَانِ وَٱلطُّغْيَانِ,"disobedience, and tyranny?"
,اَيْنَ حَاصِدُ فُرُوعِ ٱلْغَيِّ وَٱلشِّقَاقِ,Where is the one uprooting the branches of error and insurgence?
,اَيْنَ طَامِسُ آثَارِ ٱلزَّيْغِ وَٱلاَهْوَاءِ,Where is the one effacing the traces of evasiveness and personal desires?
,اَيْنَ قَاطِعُ حَبَائِلِ ٱلْكِذْبِ وَٱلٱِفْتِرَاءِ,Where is the one severing the ropes of fabrication and forgery?
,اَيْنَ مُبِيدُ ٱلْعُتَاةِ وَٱلْمَرَدَةِ,Where is the one terminating the insolent defiant and persistent rebels?
,اَيْنَ مُسْتَاَصِلُ اَهْلِ ٱلْعِنَادِ وَٱلتَّضْلِيلِ وَٱلإِلْحَادِ,"Where is the one tearing up the people of obstinacy, misleading, and atheism?"
,اَيْنَ مُعِزُّ ٱلاَوْلِيَاءِ وَمُذِلُّ ٱلاَعْدَاءِ,Where is the one ennobling the saints and humiliating the enemies?
,اَيْنَ جَامِعُ ٱلْكَلِمَةِ عَلَىٰ ٱلتَّقْوَىٰ,Where is the one bringing together (all scattered) words to piety?
,اَيْنَ بَابُ ٱللَّهِ ٱلَّذِي مِنْهُ يُؤْتَىٰ,Where is the door of Allah from which Allah is come?
,اَيْنَ وَجْهُ ٱللَّهِ ٱلَّذِي إِلَيْهِ يَتَوَجَّهُ ٱلاَوْلِيَاءُ,Where is the Face of Allah towards whom the saints turn their faces.
,اَيْنَ ٱلسَّبَبُ ٱلْمُتَّصِلُ بَيْنَ ٱلاَرْضِ وَٱلسَّمَاءِ,Where is the means of access that is connectedly extended between the earth and the heavens.
,اَيْنَ صَاحِبُ يَوْمِ ٱلْفَتْحِ,Where is the patron of the Conquest Day
,وَنَاشِرُ رَايَةِ ٱلْهُدَىٰ,and the stretcher of the pennon of true guidance?
,اَيْنَ مُؤَلِّفُ شَمْلِ ٱلصَّلاَحِ وَٱلرِّضَا,Where is the one reunifying the dispersed parts of uprightness and contentment?
,اَيْنَ ٱلطَّالِبُ بِذُحُولِ ٱلاَنْبِيَاءِ وَاَبْنَاءِ ٱلاَنْبِيَاءِ,Where is the one demanding with the vengeance of the Prophets and their sons?
,اَيْنَ ٱلطَّالِبُ بِدَمِ ٱلْمَقْتُولِ بِكَرْبَلاَءَ,Where is the one demanding with the blood of the one slain in Karbala'?
,اَيْنَ ٱلْمَنْصُورُ عَلَىٰ مَنِ ٱعْتَدَىٰ عَلَيْهِ وَٱفْتَرَىٰ,Where is the one granted aid against whomever transgresses and forges lies against him?
,اَيْنَ ٱلْمُضْطَرُّ ٱلَّذِي يُجَابُ إِذَا دَعَا,Where is the distressed who is answered when he prays?
,اَيْنَ صَدْرُ ٱلْخَلاَئِقِ ذُوُ ٱلْبِرِّ وَٱلتَّقْوَىٰ,Where is the forepart of the creatures who enjoys dutifulness and piety?
,اَيْنَ ٱبْنُ ٱلنَّبِيِّ ٱلْمُصْطَفَىٰ,"Where is the son of the well-chosen Prophet,"
,وَٱبْنُ عَلِيٍّ ٱلْمُرْتَضَىٰ,"the son of Ali the well-pleased,"
,وَٱبْنُ خَدِيـجَةَ ٱلْغَرَّاءِ,"the son of Khadijah the glittery lady,"
,وَٱبْنُ فَاطِمَةَ ٱلْكُبْرَىٰ,and the son of Fatimah the grand lady?
,بِاَبِي اَنْتَ وَاُمِّي,May my father and mother be ransoms for you.
,وَنَفْسِي لَكَ ٱلْوِقَاءُ وَٱلْحِمَىٰ,May my soul be protection and shield for you.
,يَا بْنَ ٱلسَّادَةِ ٱلْمُقَرَّبِينَ,O son of the chiefs drawn near!
,يَا بْنَ ٱلنُّجَبَاءِ ٱلاَكْرَمِينَ,"O son of the most honourable, outstanding ones!"
,يَا بْنَ ٱلْهُدَاةِ ٱلْمَهْدِيِّينَ,O son of the guiding and well-guided ones!
,يَا بْنَ ٱلْخِيَرَةِ ٱلْمُهَذَّبِينَ,O son of the ever-best refined ones!
,يَا بْنَ ٱلْغَطَارِفَةِ ٱلاَنْجَبِينَ,O son of the all-liberal and all-select ones!
,يَا بْنَ ٱلاَطَائِبِ ٱلْمُطَهَّرِينَ,O son of the immaculate and purified ones!
,يَا بْنَ ٱلْخَضَارِمَةِ ٱلْمُنْتَجَبِينَ,"O son of the ample-giving, finely elected ones!"
,يَا بْنَ ٱلْقَمَاقِمَةِ ٱلاَكْرَمِينَ,"O son of the bounteous, most honourable ones!"
,يَا بْنَ ٱلْبُدُورِ ٱلْمُنِيرَةِ,O son of light-giving full moons!
,يَا بْنَ ٱلسُّرُجِ ٱلْمُضِيئَةِ,O son of beaming lanterns!
,يَا بْنَ ٱلشُّهُبِ ٱلثَّاقِبَةِ,O son of piercing flames!
,يَا بْنَ ٱلاَنْجُمِ ٱلزَّاهِرَةِ,O son of luminous stars!
,يَا بْنَ ٱلسُّبُلِ ٱلْوَاضِحَةِ,O son of patent ways!
,يَا بْنَ ٱلاَعْلاَمِ ٱللاَّئِحَةِ,O son of obvious signs!
,يَا بْنَ ٱلْعُلُومِ ٱلْكَامِلَةِ,O son of perfect knowledge!
,يَا بْنَ ٱلسُّنَنِ ٱلْمَشْهُورَةِ,O son of renowned traditions!
,يَا بْنَ ٱلْمَعَالِمِ ٱلْمَاَثُورَةِ,O son of well-established features!
