line id verse number,arabic text,english translation text
,سَلاَمُ ٱللَّهِ عَلَيْكِ وَرَحْمَةُ ٱللَّهِ وَبَرَكَاتُهُ,"Peace, mercy, and blessings of Allah be upon You,"
,يَا بْنَ سَيِّدِ ٱلْعَالَمِينَ,"O Son of the master of the nations,"
,وَعَلَىٰ ٱلْمُسْتَشْهَدِينَ مَعَكَ سَلاَماً مُتَّصِلاً,and upon those whom were martyred with You by such incessant greetings
,مَا ٱتَّصَلَ ٱللَّيْلُ وَٱلنَّهارُ,that endure as long as there are day and night.
,اَلسَّلاَمُ عَلَىٰ ٱلْحُسَيْنِ بْنِ عَلِيٍّ ٱلشَّهِيدِ,"Peace be upon Al-Husayn, the son of Ali, the martyr."
,السَّلامُ عَلَىٰ عَلِيِّ بْنِ ٱلْحُسَيْنِ ٱلشَّهِيدِ,"Peace be upon Ali, the son of Al-Husayn, the martyr."
,اَلسَّلاَمُ عَلَىٰ ٱلْعَبَّاسِ بْنِ أَمِيرِ ٱلْمُؤْمِنِينَ ٱلشَّهِيدِ,"Peace be upon Al-`Abbas, the son of the Commander of the Believers, the martyr."
,السَّلاَمُ عَلَىٰ ٱلشُّهَداءِ مِنْ وُلْدِ أَمِيرِ ٱلْمُؤْمِنِينَ,Peace be upon the martyrs from among the descendants of the Commander of the Believers.
,اَلسَّلاَمُ عَلَىٰ ٱلشُّهَداءِ مِنْ وُلْدِ ٱلْحَسَنِ,Peace be upon the martyrs from among the descendants of Al-Hasan.
,اَلسَّلاَمُ عَلَىٰ ٱلشُّهَداءِ مِنْ وُلْدِ ٱلْحُسَيْنِ,Peace be upon the martyrs from among the descendants of Al-Husayn.
,السَّلامُ عَلَىٰ ٱلشُّهَداءِ مِنْ وُلْدِ جَعْفَرٍ وَعَقِيلٍ,Peace be upon the martyrs from among the descendants of Ja`far and `Aqil.
,اَلسَّلاَمُ عَلَىٰ كُلِّ مُسْتَشْهَدٍ مَعَهُمْ مِنَ ٱلْمُؤْمِنِينَ,Peace be upon all the believers whom were martyred with them.
,اَللَّهُمَّ صَلِّ عَلَىٰ مُحَمَّدٍ وَآلِ مُحَمَّدٍ,"O Allah, please send blessings to Muhammad and the Household of Muhammad"
,وَبَلِّغْهُمْ عَنِّي تَحِيَّةً كَثِيرَةً وَسَلاَماً,and convey to them abundant greetings and salutations on behalf of me.
,اَلسَّلاَمُ عَلَيْكَ يا رَسُولَ ٱللَّهِ,"Peace be upon You, O Allah’s Messenger!"
,أَحْسَنَ ٱللَّهُ لَكَ ٱلْعَزَاءَ فِي وَلَدِكَ ٱلْحُسَيْنِ,"May Allah confer upon You excellent consolation concerning the tragedy of Al-Husayn, Your son."
,اَلسَّلاَمُ عَلَيْكِ يَا فَاطِمَةُ,"Peace be upon You, O Fatimah!"
,أَحْسَنَ ٱللَّهُ لَكِ ٱلْعَزَاءَ فِي وَلَدِكَ ٱلْحُسَيْنِ,"May Allah confer upon You excellent consolation concerning the tragedy of Al-Husayn, Your son."
,اَلسَّلاَمُ عَلَيْكَ يَا أَمِيرَ ٱلْمُؤْمِنِينَ,"Peace be upon You, O Commander of the Believers!"
,أَحْسَنَ ٱللَّهُ لَكَ ٱلْعَزَاءَ فِي وَلَدِكَ ٱلْحُسَيْنِ,"May Allah confer upon You excellent consolation concerning the tragedy of Al-Husayn, Your son."
,اَلسَّلاَمُ عَلَيْكَ يَا أَبَا مُحَمَّدٍ ٱلْحَسَنُ,"Peace be upon You, Aba-Muhammad Al-Hasan!"
,أَحْسَنَ ٱللَّهُ لَكَ ٱلْعَزَاءَ فِي أَخِيكَ ٱلْحُسَيْنِ,"May Allah confer upon You excellent consolation concerning the tragedy of Al-Husayn, Your brother"
,يَا مَوْلاَيَ يَا أَبَا عَبْدِ ٱللَّهِ,"O my master, Abu-`Abdillah!"
,أَنَاَ ضَيْفُ ٱللَّهِ وَضَيْفُكَ,I am now Allah’s and Your guest
,وَجَارُ ٱللَّهِ وَجَارُكَ,and Allah’s and Your neighbor!
,وَلِكُلِّ ضَيْفٍ وَجَارٍ قِرَىً,Each guest and neighbor must receive hospitality!
,وَقِرَايَ فِي هٰذَا ٱلْوَقْتِ,My hospitality at this time
,أَنْ تَسْأَلَ ٱللَّهَ سُبْحَانَهُ وَتَعَالَىٰ,is that You may beseech Almighty Allah
,أَنْ يَرْزُقَنِي فَكَاكَ رَقَبَتِي مِنَ ٱلنَّارِ,to release me from Hellfire.
,إِنَّهُ سَمِيعُ ٱلدُّعَاءِ قَرِيبٌ مُجِيبٌ,"Verily, He is Hearer of prayers, Nigh, and Responsive."
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّد,O Allah bless Muhammad and the family of Muhammad.
